# 2005 Yearly Undirected Bipartite Graph: Users to Businesses (Reviews)
# Tab-separated list of edges. Refer to filename_elite.txt for elite mapping
# NodeId  NodeId
73944	1217504	4
161892	1245324	5
755980	1323250	3
25592	1229849	4
23462	1229849	5
10805	1274572	4
60390	1248230	4
283990	1294287	3
47637	1262967	4
23462	1220508	5
30935	1233743	5
141619	1199716	4
73944	1199716	4
87092	1276284	4
25592	1317931	2
30935	1285403	5
1354	1266582	4
25592	1248230	4
4436	1229849	3
22309	1229849	3
87100	1292517	5
30935	1292517	5
1029480	1227978	4
31676	1227978	4
96572	1324008	4
47637	1223685	4
448468	1224736	4
23462	1286021	5
30935	1317300	4
184322	1195791	5
23462	1314880	4
25592	1314880	2
10805	1267171	5
416665	1229732	5
47637	1286691	4
31676	1299028	4
755980	1271702	5
87092	1339854	4
30935	1183731	4
25592	1198061	3
480298	1298320	5
61513	1305223	3
30935	1290623	4
47637	1322038	5
87092	1216770	5
184322	1240108	4
30935	1261229	3
21637	1229732	3
10805	1328352	4
1085939	1265421	3
87092	1322038	5
87092	1265421	4
89319	1322038	5
23	1279207	4
87092	1303387	5
1086076	1292577	4
360487	1213415	1
448468	1286855	4
99553	1260346	4
31676	1213415	4
773131	1286021	5
184322	1217142	5
367247	1318046	1
47637	1252622	4
96572	1293236	4
31676	1196368	5
25592	1245329	3
1075260	1245329	3
96572	1205517	4
79449	1271848	4
497339	1271848	4
152126	1314109	5
30935	1198967	4
73944	1198967	5
18274	1268983	5
23462	1291643	5
23439	1308125	2
23462	1231862	4
25592	1231862	3
202527	1286021	4
96572	1190622	5
96572	1236833	3
1065263	1292577	3
23462	1198364	3
248310	1223372	4
10805	1243009	4
30935	1236833	5
514033	1229732	3
367247	1220816	3
184322	1268983	5
184322	1292577	3
23462	1265221	5
99553	1298738	4
1354	1319783	5
394493	1326835	4
30935	1326835	4
101895	1293155	5
161892	1265343	4
89319	1220806	5
169497	1337315	5
1129079	1288239	3
99553	1251671	4
106109	1223372	4
184322	1251671	5
87092	1298738	5
10805	1271427	3
23439	1271427	4
1354	1271427	5
61513	1306992	5
371965	1273670	5
448468	1273670	5
1354	1273670	4
325121	1273670	5
96572	1289108	5
112084	1238505	5
79230	1335014	2
1134724	1335014	5
1129079	1314450	4
25592	1265756	4
248310	1251073	4
30935	1300518	5
1354	1232869	5
96572	1285793	5
30935	1285793	5
184322	1220816	5
30935	1333008	4
141619	1333008	4
30935	1193799	4
25592	1290691	4
34867	1290691	4
25592	1240271	2
22309	1240271	4
4436	1240271	3
450773	1240271	5
30935	1250996	5
773131	1275764	4
1177064	1275764	4
95955	1275764	4
1151777	1338833	5
30935	1279435	3
73944	1279435	5
161892	1196189	4
161892	1267953	3
63794	1267953	5
1085939	1290701	4
1168019	1290701	4
56978	1290701	5
13993	1309944	3
31676	1332187	4
87092	1223685	5
22309	1290375	4
23462	1199037	4
23462	1195690	5
718337	1221502	4
1150825	1221502	3
1150109	1221502	4
543779	1221502	5
283990	1221502	4
1149274	1221502	3
197343	1221502	5
31676	1221502	4
1147855	1221502	5
31676	1194523	3
1168382	1294440	2
920882	1294440	5
161892	1203092	3
376311	1277642	1
60390	1185718	4
30935	1328339	5
1085939	1264202	4
87092	1294211	4
47637	1294211	4
25592	1222210	4
749963	1273106	5
448468	1273106	5
506582	1273106	5
53922	1274986	4
48416	1266988	1
58410	1278303	3
161892	1325102	5
87100	1187171	5
25507	1257218	4
1085939	1334783	2
47637	1334783	4
184322	1334783	5
99553	1218515	5
112475	1218515	4
1162348	1325437	4
161892	1269599	4
